Category,License_number,Begin_reporting_period,End_reporting_period,Total_sales,Excise_tax_due
PROCESSORS,416859.0,2015-04-01,2015-04-30,76536.8,19134.2
PROCESSORS,412162.0,2015-04-01,2015-04-30,1500.0,375.0
PROCESSORS,415937.0,2015-04-01,2015-04-30,21447.89,5361.97
PROCESSORS,416843.0,2015-04-01,2015-04-30,85244.89,21311.22
PROCESSORS,412656.0,2015-04-01,2015-04-30,63863.5,15965.88
PROCESSORS,417525.0,2015-04-01,2015-04-30,16478.04,4119.51
PROCESSORS,415853.0,2015-04-01,2015-04-30,4200.0,1050.0
PROCESSORS,415914.0,2015-04-01,2015-04-30,31847.65,7961.91
PROCESSORS,412111.0,2015-04-01,2015-04-30,15003.74,3750.94
PROCESSORS,415459.0,2015-04-01,2015-04-30,14340.0,3585.0
PROCESSORS,413652.0,2015-04-01,2015-04-30,31373.4,7843.35
PROCESSORS,414395.0,2015-04-01,2015-04-30,143973.5,35993.38
PROCESSORS,412031.0,2015-04-01,2015-04-30,27021.25,6755.32
PROCESSORS,412678.0,2015-04-01,2015-04-30,1597.75,399.43
PROCESSORS,413021.0,2015-04-01,2015-04-30,30904.5,7726.13
PROCESSORS,412587.0,2015-04-01,2015-04-30,2822.0,705.5
PROCESSORS,413377.0,2015-04-01,2015-04-30,4233.8,1058.45
PROCESSORS,413223.0,2015-04-01,2015-04-30,4968.0,1242.0
PROCESSORS,415726.0,2015-04-01,2015-04-30,25777.65,6444.41
PROCESSORS,416700.0,2015-04-01,2015-04-30,4892.55,1223.14
PROCESSORS,417631.0,2015-04-01,2015-04-30,11683.0,2920.75
PROCESSORS,417950.0,2015-04-01,2015-04-30,9096.0,2274.0
PROCESSORS,412213.0,2015-04-01,2015-04-30,37344.0,9336.0
PROCESSORS,413281.0,2015-04-01,2015-04-30,34568.75,8642.19
PROCESSORS,413287.0,2015-04-01,2015-04-30,945950.18,236487.54
PROCESSORS,412236.0,2015-04-01,2015-04-30,84275.34,21068.84
PROCESSORS,412724.0,2015-04-01,2015-04-30,164107.4,41026.85
PROCESSORS,414462.0,2015-04-01,2015-04-30,72430.3,18107.58
PROCESSORS,412612.0,2015-04-01,2015-04-30,14241.85,3560.46
PROCESSORS,412249.0,2015-04-01,2015-04-30,10208.0,2552.0
PROCESSORS,413622.0,2015-04-01,2015-04-30,5227.0,1306.75
PROCESSORS,412123.0,2015-04-01,2015-04-30,2479.8,619.95
PROCESSORS,412107.0,2015-04-01,2015-04-30,28459.75,7114.94
PROCESSORS,412180.0,2015-04-01,2015-04-30,54433.25,13608.31
PROCESSORS,412352.0,2015-04-01,2015-04-30,3204.4,801.1
PROCESSORS,415998.0,2015-04-01,2015-04-30,101522.25,25380.56
PROCESSORS,412239.0,2015-04-01,2015-04-30,4845.0,1211.25
PROCESSORS,413179.0,2015-04-01,2015-04-30,29065.03,7266.26
PROCESSORS,412403.0,2015-04-01,2015-04-30,4690.0,1172.5
PROCESSORS,412274.0,2015-04-01,2015-04-30,5022.76,1255.69
PROCESSORS,412246.0,2015-04-01,2015-04-30,15656.66,3914.17
PROCESSORS,412061.0,2015-04-01,2015-04-30,2770.1,692.53
PROCESSORS,417571.0,2015-04-01,2015-04-30,188476.75,47119.19
PROCESSORS,419150.0,2015-04-01,2015-04-30,7938.3,1984.58
PROCESSORS,416063.0,2015-04-01,2015-04-30,81730.67,20432.67
PROCESSORS,412155.0,2015-04-01,2015-04-30,35224.6,8806.15
PROCESSORS,413076.0,2015-04-01,2015-04-30,33758.62,8439.66
PROCESSORS,412449.0,2015-04-01,2015-04-30,1334.0,333.5
PROCESSORS,412112.0,2015-04-01,2015-04-30,62807.72,15701.93
PROCESSORS,412585.0,2015-04-01,2015-04-30,6372.75,1593.19
PROCESSORS,413130.0,2015-04-01,2015-04-30,800.0,200.0
PROCESSORS,412652.0,2015-04-01,2015-04-30,700.0,175.0
PROCESSORS,412688.0,2015-04-01,2015-04-30,30537.0,7634.25
PROCESSORS,413711.0,2015-04-01,2015-04-30,1000.0,250.0
PROCESSORS,412084.0,2015-04-01,2015-04-30,43755.5,10938.88
PROCESSORS,416387.0,2015-04-01,2015-04-30,56648.1,14162.03
PROCESSORS,412866.0,2015-04-01,2015-04-30,15054.79,3763.7
PROCESSORS,417307.0,2015-04-01,2015-04-30,6885.45,1721.36
PROCESSORS,412106.0,2015-04-01,2015-04-30,23299.75,5824.94
PROCESSORS,412566.0,2015-04-01,2015-04-30,15769.88,3942.47
PROCESSORS,413957.0,2015-04-01,2015-04-30,18900.02,4725.01
PROCESSORS,417385.0,2015-04-01,2015-04-30,2754.0,688.5
PROCESSORS,416315.0,2015-04-01,2015-04-30,913.0,228.25
PROCESSORS,412109.0,2015-04-01,2015-04-30,29726.0,7431.5
PROCESSORS,412431.0,2015-04-01,2015-04-30,11524.0,2881.0
PROCESSORS,412099.0,2015-04-01,2015-04-30,12605.75,3151.44
PROCESSORS,414041.0,2015-04-01,2015-04-30,71096.1,17774.03
PROCESSORS,412901.0,2015-04-01,2015-04-30,66336.75,16584.19
PROCESSORS,414323.0,2015-04-01,2015-04-30,26203.06,6550.77
PROCESSORS,412217.0,2015-04-01,2015-04-30,210218.13,52554.53
PROCESSORS,412218.0,2015-04-01,2015-04-30,6960.45,1740.11
PROCESSORS,412969.0,2015-04-01,2015-04-30,107542.02,26885.51
PROCESSORS,415156.0,2015-04-01,2015-04-30,37962.75,9490.69
PROCESSORS,412252.0,2015-04-01,2015-04-30,457848.0,114462.0
PROCESSORS,414115.0,2015-04-01,2015-04-30,8043.25,2010.81
PROCESSORS,412235.0,2015-04-01,2015-04-30,71981.0,17995.25
PROCESSORS,413864.0,2015-04-01,2015-04-30,46411.45,11602.86
PROCESSORS,412436.0,2015-04-01,2015-04-30,25987.8,6496.95
PROCESSORS,413719.0,2015-04-01,2015-04-30,27888.52,6972.13
PROCESSORS,416106.0,2015-04-01,2015-04-30,1837.5,459.38
PROCESSORS,415935.0,2015-04-01,2015-04-30,45243.5,11310.88
PROCESSORS,417346.0,2015-04-01,2015-04-30,3617.25,904.31
PROCESSORS,412104.0,2015-04-01,2015-04-30,18336.0,4584.0
PROCESSORS,416502.0,2015-04-01,2015-04-30,11703.0,2925.75
PROCESSORS,412068.0,2015-04-01,2015-04-30,6525.52,1631.38
PROCESSORS,416412.0,2015-04-01,2015-04-30,5617.0,1404.25
PROCESSORS,412598.0,2015-04-01,2015-04-30,138715.5,34678.88
PROCESSORS,412882.0,2015-04-01,2015-04-30,114960.77,28740.19
PROCESSORS,412301.0,2015-04-01,2015-04-30,7293.0,1823.25
PROCESSORS,414042.0,2015-04-01,2015-04-30,7315.0,1828.75
PROCESSORS,412527.0,2015-04-01,2015-04-30,6578.38,1644.6
PROCESSORS,413718.0,2015-04-01,2015-04-30,141245.25,35311.31
PROCESSORS,415700.0,2015-04-01,2015-04-30,76567.0,19141.75
PROCESSORS,417460.0,2015-04-01,2015-04-30,61576.01,15394.0
PROCESSORS,412408.0,2015-05-01,2015-05-31,69003.0,17250.75
PROCESSORS,412681.0,2015-05-01,2015-05-31,4644.5,1161.13
PROCESSORS,413066.0,2015-05-01,2015-05-31,1280.0,320.0
PROCESSORS,412593.0,2015-05-01,2015-05-31,9177.5,2294.38
PROCESSORS,412753.0,2015-05-01,2015-05-31,16514.0,4128.5
PROCESSORS,417698.0,2015-05-01,2015-05-31,88433.01,22108.25
PROCESSORS,412422.0,2015-05-01,2015-05-31,35048.54,8762.13
PROCESSORS,412169.0,2015-05-01,2015-05-31,8139.0,2034.75
PROCESSORS,412609.0,2015-05-01,2015-05-31,3204.68,801.17
PROCESSORS,417794.0,2015-05-01,2015-05-31,48719.0,12179.75
PROCESSORS,412601.0,2015-05-01,2015-05-31,6625.0,1656.25
PROCESSORS,412154.0,2015-05-01,2015-05-31,18424.67,4606.17
PROCESSORS,414149.0,2015-05-01,2015-05-31,17318.5,4329.63
PROCESSORS,414200.0,2015-05-01,2015-05-31,7201.5,1800.38
PROCESSORS,416431.0,2015-05-01,2015-05-31,35713.6,8928.4
PROCESSORS,417586.0,2015-05-01,2015-05-31,17022.06,4255.52
PROCESSORS,412337.0,2015-05-01,2015-05-31,3254.48,813.62
PROCESSORS,412402.0,2015-05-01,2015-05-31,17757.5,4439.38
PROCESSORS,418295.0,2015-05-01,2015-05-31,2820.0,705.0
PROCESSORS,416406.0,2015-05-01,2015-05-31,23761.0,5940.25
PROCESSORS,413462.0,2015-05-01,2015-05-31,57509.15,14377.29
PROCESSORS,412229.0,2015-05-01,2015-05-31,96881.9,24220.48
PROCESSORS,412311.0,2015-05-01,2015-05-31,2146.0,536.5
PROCESSORS,412425.0,2015-05-01,2015-05-31,114924.0,28731.0
PROCESSORS,416627.0,2015-05-01,2015-05-31,8651.0,2162.75
PROCESSORS,413075.0,2015-05-01,2015-05-31,35096.87,8774.22
PROCESSORS,413950.0,2015-05-01,2015-05-31,6049.0,1512.25
PROCESSORS,414152.0,2015-05-01,2015-05-31,4710.07,1177.52
PROCESSORS,417053.0,2015-05-01,2015-05-31,12597.8,3149.45
PROCESSORS,412831.0,2015-05-01,2015-05-31,21315.0,5328.75
PROCESSORS,419959.0,2015-05-01,2015-05-31,22991.5,5747.88
PROCESSORS,412964.0,2015-05-01,2015-05-31,10188.5,2547.13
PROCESSORS,414286.0,2015-05-01,2015-05-31,148785.51,37196.38
PROCESSORS,413110.0,2015-05-01,2015-05-31,31122.0,7780.5
PROCESSORS,415971.0,2015-05-01,2015-05-31,85573.0,21393.25
PROCESSORS,412097.0,2015-05-01,2015-05-31,24525.5,6131.38
PROCESSORS,415719.0,2015-05-01,2015-05-31,25663.5,6415.88
PROCESSORS,412053.0,2015-05-01,2015-05-31,240994.07,60248.52
PROCESSORS,412135.0,2015-05-01,2015-05-31,24615.81,6153.95
PROCESSORS,413922.0,2015-05-01,2015-05-31,4335.0,1083.75
PROCESSORS,412346.0,2015-05-01,2015-05-31,122011.25,30502.81
PROCESSORS,413712.0,2015-05-01,2015-05-31,9360.0,2340.0
PROCESSORS,415707.0,2015-05-01,2015-05-31,51363.78,12840.95
PROCESSORS,416499.0,2015-05-01,2015-05-31,27475.57,6868.89
PROCESSORS,416426.0,2015-05-01,2015-05-31,10090.0,2522.5
PROCESSORS,412819.0,2015-05-01,2015-05-31,1950.0,487.5
PROCESSORS,413920.0,2015-05-01,2015-05-31,679.5,169.88
PROCESSORS,416517.0,2015-05-01,2015-05-31,28502.57,7125.64
PROCESSORS,413097.0,2015-05-01,2015-05-31,31184.01,7796.0
PROCESSORS,414197.0,2015-05-01,2015-05-31,3313.0,828.25
PROCESSORS,413665.0,2015-05-01,2015-05-31,15235.75,3808.94
PROCESSORS,414273.0,2015-05-01,2015-05-31,4619.6,1154.9
PROCESSORS,414232.0,2015-05-01,2015-05-31,0.08,0.02
PROCESSORS,416551.0,2015-05-01,2015-05-31,41969.0,10492.25
PROCESSORS,412452.0,2015-05-01,2015-05-31,13207.68,3301.92
PROCESSORS,413134.0,2015-05-01,2015-05-31,3778.75,944.69
PROCESSORS,412808.0,2015-05-01,2015-05-31,39827.2,9956.8
PROCESSORS,416661.0,2015-05-01,2015-05-31,800.0,200.0
PROCESSORS,412149.0,2015-05-01,2015-05-31,395567.6,98891.9
PROCESSORS,412226.0,2015-05-01,2015-05-31,8297.5,2074.38
PROCESSORS,416519.0,2015-05-01,2015-05-31,12688.0,3172.0
PROCESSORS,412070.0,2015-05-01,2015-05-31,154123.8,38530.95
PROCESSORS,414287.0,2015-05-01,2015-05-31,28708.75,7177.19
PROCESSORS,412875.0,2015-05-01,2015-05-31,1271.0,317.75
PROCESSORS,412400.0,2015-05-01,2015-05-31,31196.0,7799.0
PROCESSORS,415873.0,2015-05-01,2015-05-31,2744.75,686.19
PROCESSORS,412268.0,2015-05-01,2015-05-31,20607.5,5151.88
PROCESSORS,412132.0,2015-05-01,2015-05-31,810.0,202.5
PROCESSORS,418524.0,2015-05-01,2015-05-31,49257.44,12314.36
PROCESSORS,412232.0,2015-05-01,2015-05-31,11732.88,2933.22
PROCESSORS,412764.0,2015-05-01,2015-05-31,12671.55,3167.89
PROCESSORS,412634.0,2015-05-01,2015-05-31,3362.5,840.63
PROCESSORS,417068.0,2015-05-01,2015-05-31,56.0,14.0
PROCESSORS,415680.0,2015-05-01,2015-05-31,12117.0,3029.25
PROCESSORS,416737.0,2015-05-01,2015-05-31,9450.0,2362.5
PROCESSORS,414905.0,2015-05-01,2015-05-31,8630.25,2157.56
PROCESSORS,412762.0,2015-05-01,2015-05-31,25105.5,6276.38
PROCESSORS,412784.0,2015-05-01,2015-05-31,144399.27,36099.81
PROCESSORS,417157.0,2015-05-01,2015-05-31,1488.0,372.0
PROCESSORS,412144.0,2015-05-01,2015-05-31,4657.55,1164.39
PROCESSORS,412073.0,2015-05-01,2015-05-31,6500.04,1625.01
PROCESSORS,413174.0,2015-05-01,2015-05-31,26980.0,6745.0
PROCESSORS,412524.0,2015-05-01,2015-05-31,5130.0,1282.5
PROCESSORS,412347.0,2015-05-01,2015-05-31,13860.0,3465.0
PROCESSORS,416334.0,2015-05-01,2015-05-31,23637.0,5909.25
PROCESSORS,413038.0,2015-05-01,2015-05-31,33183.5,8295.88
PROCESSORS,416125.0,2015-05-01,2015-05-31,31791.18,7947.8
PROCESSORS,412075.0,2015-05-01,2015-05-31,51998.0,12999.5
PROCESSORS,412262.0,2015-05-01,2015-05-31,23857.88,5964.47
PROCESSORS,412069.0,2015-05-01,2015-05-31,20948.45,5237.12
PROCESSORS,412079.0,2015-05-01,2015-05-31,35289.0,8822.25
PROCESSORS,412044.0,2015-05-01,2015-05-31,10729.75,2682.44
PROCESSORS,413943.0,2015-05-01,2015-05-31,64709.51,16177.38
PROCESSORS,412078.0,2015-05-01,2015-05-31,4950.0,1237.5
PROCESSORS,412362.0,2015-05-01,2015-05-31,4000.0,1000.0
PROCESSORS,413000.0,2015-05-01,2015-05-31,1699.93,424.98
PROCESSORS,413209.0,2015-05-01,2015-05-31,7232.0,1808.0
PROCESSORS,412118.0,2015-05-01,2015-05-31,109895.0,27473.75
PROCESSORS,412942.0,2015-05-01,2015-05-31,5099.01,1274.75
PROCESSORS,412063.0,2015-05-01,2015-05-31,62434.75,15608.69
PROCESSORS,412703.0,2015-05-01,2015-05-31,5104.0,1276.0
PROCESSORS,412570.0,2015-05-01,2015-05-31,3080.0,770.0
PROCESSORS,412618.0,2015-05-01,2015-05-31,88381.9,22095.48
PROCESSORS,412240.0,2015-05-01,2015-05-31,157700.65,39425.16
PROCESSORS,413077.0,2015-05-01,2015-05-31,4932.63,1233.16
PROCESSORS,412616.0,2015-05-01,2015-05-31,10110.0,2527.5
PROCESSORS,412645.0,2015-05-01,2015-05-31,6341.0,1585.25
PROCESSORS,412653.0,2015-05-01,2015-05-31,5979.0,1494.75
PROCESSORS,413123.0,2015-05-01,2015-05-31,6356.5,1589.13
PROCESSORS,412567.0,2015-05-01,2015-05-31,24337.78,6084.45
PROCESSORS,412299.0,2015-05-01,2015-05-31,26606.0,6651.5
PROCESSORS,416804.0,2015-05-01,2015-05-31,28953.0,7238.25
PROCESSORS,415783.0,2015-05-01,2015-05-31,4823.5,1205.88
PROCESSORS,415762.0,2015-05-01,2015-05-31,46728.81,11682.2
PROCESSORS,416539.0,2015-05-01,2015-05-31,46309.6,11577.4
PROCESSORS,412096.0,2015-05-01,2015-05-31,4432.5,1108.13
PROCESSORS,412409.0,2015-05-01,2015-05-31,18493.0,4623.25
PROCESSORS,416544.0,2015-05-01,2015-05-31,19828.75,4957.19
PROCESSORS,412148.0,2015-05-01,2015-05-31,56125.0,14031.25
PROCESSORS,412426.0,2015-05-01,2015-05-31,8095.78,2023.95
PROCESSORS,415695.0,2015-05-01,2015-05-31,20067.0,5016.75
PROCESSORS,412273.0,2015-05-01,2015-05-31,122242.0,30560.5
PROCESSORS,416606.0,2015-05-01,2015-05-31,49557.0,12389.25
PROCESSORS,417168.0,2015-05-01,2015-05-31,23639.13,5909.78
PROCESSORS,412686.0,2015-05-01,2015-05-31,9316.5,2329.13
PROCESSORS,412295.0,2015-05-01,2015-05-31,58584.25,14646.06
PROCESSORS,412785.0,2015-05-01,2015-05-31,50825.5,12706.38
PROCESSORS,415986.0,2015-05-01,2015-05-31,59667.5,14916.88
PROCESSORS,412720.0,2015-05-01,2015-05-31,143485.2,35871.3
PROCESSORS,412233.0,2015-05-01,2015-05-31,20482.0,5120.5
PROCESSORS,412648.0,2015-05-01,2015-05-31,941.0,235.25
PROCESSORS,415691.0,2015-05-01,2015-05-31,9616.5,2404.13
PROCESSORS,412077.0,2015-05-01,2015-05-31,48861.75,12215.44
PROCESSORS,412759.0,2015-05-01,2015-05-31,137357.0,34339.25
PROCESSORS,418408.0,2015-05-01,2015-05-31,7348.0,1837.0
PROCESSORS,412617.0,2015-05-01,2015-05-31,20523.0,5130.75
PROCESSORS,416548.0,2015-05-01,2015-05-31,24876.25,6219.06
PROCESSORS,412792.0,2015-05-01,2015-05-31,245092.25,61273.06
PROCESSORS,416746.0,2015-05-01,2015-05-31,1291.5,322.88
PROCESSORS,412672.0,2015-05-01,2015-05-31,57310.05,14327.51
PROCESSORS,412141.0,2015-05-01,2015-05-31,76212.75,19053.19
PROCESSORS,413948.0,2015-05-01,2015-05-31,30370.36,7592.59
PROCESSORS,412623.0,2015-05-01,2015-05-31,62765.25,15691.31
PROCESSORS,412589.0,2015-05-01,2015-05-31,1705.0,426.25
PROCESSORS,412304.0,2015-05-01,2015-05-31,8572.0,2143.0
PROCESSORS,412438.0,2015-05-01,2015-05-31,13329.08,3332.27
PROCESSORS,412242.0,2015-05-01,2015-05-31,43455.15,10863.79
PROCESSORS,413706.0,2015-05-01,2015-05-31,139397.46,34849.37
PROCESSORS,417526.0,2015-05-01,2015-05-31,9667.5,2416.88
PROCESSORS,415847.0,2015-05-01,2015-05-31,70617.85,17654.46
PROCESSORS,416231.0,2015-05-01,2015-05-31,15236.0,3809.0
PROCESSORS,412599.0,2015-05-01,2015-05-31,26188.27,6547.07
PROCESSORS,412627.0,2015-05-01,2015-05-31,5356.0,1339.0
PROCESSORS,412373.0,2015-05-01,2015-05-31,55252.0,13813.0
PROCESSORS,412679.0,2015-05-01,2015-05-31,7152.5,1788.13
PROCESSORS,417623.0,2015-05-01,2015-05-31,23565.0,5891.25
PROCESSORS,415684.0,2015-05-01,2015-05-31,6273.5,1568.38
PROCESSORS,412615.0,2015-05-01,2015-05-31,38425.03,9606.26
PROCESSORS,416530.0,2015-05-01,2015-05-31,25065.0,6266.25
PROCESSORS,412200.0,2015-05-01,2015-05-31,28934.25,7233.56
PROCESSORS,416968.0,2015-05-01,2015-05-31,33813.72,8453.43
PROCESSORS,412841.0,2015-05-01,2015-05-31,9760.0,2440.0
PROCESSORS,413324.0,2015-05-01,2015-05-31,14687.5,3671.88
PROCESSORS,412082.0,2015-05-01,2015-05-31,33986.8,8496.7
PROCESSORS,412830.0,2015-05-01,2015-05-31,4862.5,1215.63
PROCESSORS,412205.0,2015-05-01,2015-05-31,10695.0,2673.75
PROCESSORS,412258.0,2015-05-01,2015-05-31,258336.34,64584.09
PROCESSORS,415822.0,2015-05-01,2015-05-31,2771.72,692.93
PROCESSORS,415697.0,2015-05-01,2015-05-31,37558.66,9389.67
PROCESSORS,416859.0,2015-05-01,2015-05-31,64982.97,16245.74
PROCESSORS,415937.0,2015-05-01,2015-05-31,29679.15,7419.79
PROCESSORS,416843.0,2015-05-01,2015-05-31,72197.41,18049.35
PROCESSORS,412656.0,2015-05-01,2015-05-31,62713.0,15678.25
PROCESSORS,417525.0,2015-05-01,2015-05-31,15102.5,3775.63
PROCESSORS,415853.0,2015-05-01,2015-05-31,1822.0,455.5
PROCESSORS,415914.0,2015-05-01,2015-05-31,50945.37,12736.34
PROCESSORS,412111.0,2015-05-01,2015-05-31,15440.8,3860.2
PROCESSORS,415459.0,2015-05-01,2015-05-31,17702.0,4425.5
PROCESSORS,413652.0,2015-05-01,2015-05-31,41761.14,10440.29
PROCESSORS,414395.0,2015-05-01,2015-05-31,175131.9,43782.98
PROCESSORS,412031.0,2015-05-01,2015-05-31,7550.0,1887.5
PROCESSORS,416226.0,2015-05-01,2015-05-31,16670.5,4167.63
PROCESSORS,412678.0,2015-05-01,2015-05-31,4018.38,1004.6
PROCESSORS,413021.0,2015-05-01,2015-05-31,14812.96,3703.24
PROCESSORS,412587.0,2015-05-01,2015-05-31,2535.0,633.75
PROCESSORS,413377.0,2015-05-01,2015-05-31,1073.75,268.44
PROCESSORS,413223.0,2015-05-01,2015-05-31,11165.5,2791.38
PROCESSORS,415726.0,2015-05-01,2015-05-31,29944.0,7486.0
PROCESSORS,416700.0,2015-05-01,2015-05-31,7392.5,1848.13
PROCESSORS,417631.0,2015-05-01,2015-05-31,9972.0,2493.0
PROCESSORS,417950.0,2015-05-01,2015-05-31,14205.75,3551.44
PROCESSORS,412213.0,2015-05-01,2015-05-31,27924.5,6981.13
PROCESSORS,413281.0,2015-05-01,2015-05-31,31114.0,7778.5
PROCESSORS,413287.0,2015-05-01,2015-05-31,634561.64,158640.41
PROCESSORS,412236.0,2015-05-01,2015-05-31,57552.93,14388.23
PROCESSORS,412724.0,2015-05-01,2015-05-31,175820.11,43955.03
PROCESSORS,414462.0,2015-05-01,2015-05-31,102235.86,25558.97
PROCESSORS,412612.0,2015-05-01,2015-05-31,14344.75,3586.19
PROCESSORS,412249.0,2015-05-01,2015-05-31,51806.32,12951.58
PROCESSORS,413622.0,2015-05-01,2015-05-31,1067.94,266.99
PROCESSORS,412123.0,2015-05-01,2015-05-31,867.6,216.9
PROCESSORS,412107.0,2015-05-01,2015-05-31,34672.5,8668.13
PROCESSORS,412180.0,2015-05-01,2015-05-31,67694.75,16923.69
PROCESSORS,412352.0,2015-05-01,2015-05-31,7962.49,1990.62
PROCESSORS,415998.0,2015-05-01,2015-05-31,118096.75,29524.19
PROCESSORS,412239.0,2015-05-01,2015-05-31,8826.71,2206.68
PROCESSORS,413179.0,2015-05-01,2015-05-31,19323.43,4830.86
PROCESSORS,412403.0,2015-05-01,2015-05-31,4411.5,1102.87
PROCESSORS,412603.0,2015-05-01,2015-05-31,3074.5,768.63
PROCESSORS,412274.0,2015-05-01,2015-05-31,31047.63,7761.91
PROCESSORS,412246.0,2015-05-01,2015-05-31,43955.59,10988.9
PROCESSORS,412061.0,2015-05-01,2015-05-31,23120.85,5780.21
PROCESSORS,417571.0,2015-05-01,2015-05-31,220213.75,55053.44
PROCESSORS,419150.0,2015-05-01,2015-05-31,13286.63,3321.66
PROCESSORS,416063.0,2015-05-01,2015-05-31,86392.35,21598.09
PROCESSORS,412155.0,2015-05-01,2015-05-31,12223.55,3055.89
PROCESSORS,412358.0,2015-05-01,2015-05-31,1575.6,393.9
PROCESSORS,413076.0,2015-05-01,2015-05-31,46786.05,11696.51
PROCESSORS,412037.0,2015-05-01,2015-05-31,8102.42,2025.61
PROCESSORS,412449.0,2015-05-01,2015-05-31,6911.77,1727.94
PROCESSORS,412112.0,2015-05-01,2015-05-31,47527.48,11881.87
PROCESSORS,412585.0,2015-05-01,2015-05-31,1695.75,423.94
PROCESSORS,413130.0,2015-05-01,2015-05-31,2020.0,505.0
PROCESSORS,412652.0,2015-05-01,2015-05-31,445.0,111.25
PROCESSORS,412688.0,2015-05-01,2015-05-31,38224.5,9556.13
PROCESSORS,412084.0,2015-05-01,2015-05-31,11338.02,2834.51
PROCESSORS,416387.0,2015-05-01,2015-05-31,46568.32,11642.08
PROCESSORS,412866.0,2015-05-01,2015-05-31,37944.52,9486.13
PROCESSORS,417307.0,2015-05-01,2015-05-31,2433.0,608.25
PROCESSORS,412106.0,2015-05-01,2015-05-31,30826.5,7706.63
PROCESSORS,412566.0,2015-05-01,2015-05-31,27790.7,6947.68
PROCESSORS,413957.0,2015-05-01,2015-05-31,35769.97,8942.49
PROCESSORS,416315.0,2015-05-01,2015-05-31,2500.0,625.0
PROCESSORS,412109.0,2015-05-01,2015-05-31,32485.0,8121.25
PROCESSORS,412431.0,2015-05-01,2015-05-31,26100.0,6525.0
PROCESSORS,412099.0,2015-05-01,2015-05-31,6383.0,1595.75
PROCESSORS,414041.0,2015-05-01,2015-05-31,107088.41,26772.1
PROCESSORS,412901.0,2015-05-01,2015-05-31,24633.25,6158.31
PROCESSORS,414323.0,2015-05-01,2015-05-31,54468.38,13617.1
PROCESSORS,412217.0,2015-05-01,2015-05-31,173925.3,43481.33
PROCESSORS,412218.0,2015-05-01,2015-05-31,11728.0,2932.0
PROCESSORS,412969.0,2015-05-01,2015-05-31,69423.5,17355.88
PROCESSORS,415156.0,2015-05-01,2015-05-31,39551.75,9887.94
PROCESSORS,412252.0,2015-05-01,2015-05-31,485295.5,121323.88
PROCESSORS,414115.0,2015-05-01,2015-05-31,27960.75,6990.19
PROCESSORS,412235.0,2015-05-01,2015-05-31,49486.51,12371.63
PROCESSORS,412436.0,2015-05-01,2015-05-31,37098.03,9274.51
PROCESSORS,413719.0,2015-05-01,2015-05-31,75949.21,18987.3
PROCESSORS,416106.0,2015-05-01,2015-05-31,1730.0,432.5
PROCESSORS,415935.0,2015-05-01,2015-05-31,71059.85,17764.96
PROCESSORS,417346.0,2015-05-01,2015-05-31,1440.0,360.0
PROCESSORS,412104.0,2015-05-01,2015-05-31,10333.0,2583.25
PROCESSORS,416502.0,2015-05-01,2015-05-31,27088.5,6772.13
PROCESSORS,412068.0,2015-05-01,2015-05-31,15686.5,3921.63
PROCESSORS,416412.0,2015-05-01,2015-05-31,11236.0,2809.0
PROCESSORS,412598.0,2015-05-01,2015-05-31,70406.5,17601.63
PROCESSORS,412882.0,2015-05-01,2015-05-31,253043.71,63260.93
PROCESSORS,413722.0,2015-05-01,2015-05-31,7812.0,1953.0
PROCESSORS,412301.0,2015-05-01,2015-05-31,17192.0,4298.0
PROCESSORS,414042.0,2015-05-01,2015-05-31,8698.5,2174.63
PROCESSORS,412527.0,2015-05-01,2015-05-31,5323.5,1330.88
PROCESSORS,413718.0,2015-05-01,2015-05-31,157854.05,39463.51
PROCESSORS,415700.0,2015-05-01,2015-05-31,92544.45,23136.11
PROCESSORS,417214.0,2015-05-01,2015-05-31,406.5,101.63
PROCESSORS,416795.0,2015-05-01,2015-05-31,15125.5,3781.38
PROCESSORS,417460.0,2015-05-01,2015-05-31,104469.75,26117.44
PROCESSORS,412408.0,2015-06-01,2015-06-30,49527.9,12381.98
PROCESSORS,412033.0,2015-06-01,2015-06-30,7230.0,1807.5
PROCESSORS,413066.0,2015-06-01,2015-06-30,4539.0,1134.75
PROCESSORS,412593.0,2015-06-01,2015-06-30,7487.5,1871.88
PROCESSORS,417698.0,2015-06-01,2015-06-30,49858.84,12464.71
PROCESSORS,412422.0,2015-06-01,2015-06-30,17340.66,4335.17
PROCESSORS,412169.0,2015-06-01,2015-06-30,3939.7,984.93
PROCESSORS,415958.0,2015-06-01,2015-06-30,12877.02,3219.26
PROCESSORS,412609.0,2015-06-01,2015-06-30,5154.25,1288.56
PROCESSORS,417794.0,2015-06-01,2015-06-30,42270.0,10567.5
PROCESSORS,412601.0,2015-06-01,2015-06-30,11600.55,2900.14
PROCESSORS,412154.0,2015-06-01,2015-06-30,19541.15,4885.29
PROCESSORS,412856.0,2015-06-01,2015-06-30,4039.0,1009.75
PROCESSORS,414149.0,2015-06-01,2015-06-30,13534.75,3383.69
PROCESSORS,414200.0,2015-06-01,2015-06-30,15533.0,3883.25
PROCESSORS,416431.0,2015-06-01,2015-06-30,23025.0,5756.25
PROCESSORS,417586.0,2015-06-01,2015-06-30,9797.75,2449.44
PROCESSORS,412337.0,2015-06-01,2015-06-30,6962.51,1740.63
PROCESSORS,412402.0,2015-06-01,2015-06-30,25826.5,6456.63
